Song Name,Song-url,Artist,Artist-url,Artist Country,Release year
S.O.S.,https://secondhandsongs.com/performance/466545/versions,Julia Lindholm,https://secondhandsongs.com/artist/98590,Sweden,2016
S.O.S.,https://secondhandsongs.com/performance/713058/versions,Alexandra Rubin,https://secondhandsongs.com/artist/132020,Germany,1975
S.O.S.,https://secondhandsongs.com/performance/808197/versions,Carolin Fortenbacher & Frank Logemann,https://secondhandsongs.com/artist/111992+145317,Germany,2004
S.O.S.,https://secondhandsongs.com/performance/775300/versions,Annamaria,https://secondhandsongs.com/artist/140646,Italy,1976
S.O.S.,https://secondhandsongs.com/performance/584097/versions,Inger Lise,https://secondhandsongs.com/artist/54795,Norway,1975
S.O.S.,https://secondhandsongs.com/performance/586409/versions,Jannicke [NO],https://secondhandsongs.com/artist/105577,Norway,1993
S.O.S.,https://secondhandsongs.com/performance/74124/versions,Agnetha Fältskog,https://secondhandsongs.com/artist/24605,Sweden,1975
S.O.S.,https://secondhandsongs.com/performance/1330481/versions,"Christopher John, son orchestre et ses chanteurs [MFP]",https://secondhandsongs.com/artist/107640,United Kingdom,1975
Salute to ABBA,https://secondhandsongs.com/performance/367945/versions,Norman Gunston,https://secondhandsongs.com/artist/87458,Australia,1976
S O S,https://secondhandsongs.com/performance/286912/versions,Towa Carson med Ebbe Nilssons kör och orkester,https://secondhandsongs.com/artist/28088+117285,Sweden,1976
"Chiquitita - Voulez-vous - S.O.S. - Bumerang - Money Money - Knowing Me, Knowing You - Fernando - T…",https://secondhandsongs.com/performance/794198/versions,G.E.S.,https://secondhandsongs.com/artist/143412,Germany,1987
S.O.S.,https://secondhandsongs.com/performance/830588/versions,Javelin Boot,https://secondhandsongs.com/artist/22704,United States,1992
S.O.S.,https://secondhandsongs.com/submission/179256,Swoons,https://secondhandsongs.com/artist/23208,Germany,1993
Destiny Suite [S.O.S. - Waterloo - S.O.S.],https://secondhandsongs.com/performance/1088503/versions,San Francisco Gay Men's Chorus,https://secondhandsongs.com/artist/126580,United States,1997
S.O.S.,https://secondhandsongs.com/performance/388238/versions,Studio 99,https://secondhandsongs.com/artist/124887,United Kingdom,1997
S.O.S.,https://secondhandsongs.com/performance/591864/versions,Linda Sundblad,https://secondhandsongs.com/artist/115397,Sweden,2013
S.O.S.,https://secondhandsongs.com/performance/1227797/versions,Psychotic Youth,https://secondhandsongs.com/artist/15072,Sweden,2021
Που Είστε Φίλοι Μου (S.O.S.),https://secondhandsongs.com/submission/230310,Bessy Argyraki (Bessy Argyraki),https://secondhandsongs.com/artist/84307,Greece,1976
Που Είστε Φίλοι Μου (S.O.S.),https://secondhandsongs.com/submission/230308,Τέρης Χρυσός,https://secondhandsongs.com/artist/145082,Greece,1978
